timestamp,ticker,open,high,low,close,volume
2021-07-06,LTC,2016.94,2153.46,1968.46,2104.98,3545287
2021-07-06,SOL,1994.72,2009.23,1938.99,1953.49,4886343
2021-07-06,XRP,830.58,921.17,819.86,910.45,17369332
2021-07-07,ADA,2937.37,3032.22,2921.39,3016.25,13151537
2021-07-07,AVAX,1464.5,1499.94,1327.46,1362.89,2380156
2021-07-07,BCH,119.2,121.38,118.97,121.14,11578591
2021-07-07,BTC,601.97,628.86,570.61,597.5,4918281
2021-07-07,DOGE,3002.77,3013.28,2977.23,2987.73,16421493
2021-07-07,ETH,2526.27,2629.84,2506.51,2610.08,2264527
2021-07-07,LINK,1189.42,1240.34,1165.99,1216.91,1914666
2021-07-07,LTC,2104.98,2139.45,1805.57,1840.05,15089291
2021-07-07,SOL,1953.49,2149.01,1889.4,2084.92,15827574
2021-07-07,XRP,910.45,917.47,857.39,864.41,8606154
2021-07-08,ADA,3016.25,3104.89,2983.2,3071.85,9043565
2021-07-08,AVAX,1362.89,1406.86,1330.97,1374.94,13230965
2021-07-08,BCH,121.14,131.4,118.72,128.98,4461913
2021-07-08,BTC,597.5,640.35,588.59,631.44,5041799
2021-07-08,DOGE,2987.73,3075.95,2823.28,2911.5,3932466
2021-07-08,ETH,2610.08,2727.44,2576.99,2694.35,5479517
2021-07-08,LINK,1216.91,1355.14,1169.23,1307.46,7335045
2021-07-08,LTC,1840.05,1872.27,1735.12,1767.34,9707603
2021-07-08,SOL,2084.92,2188.42,2023.82,2127.32,6108917
2021-07-08,XRP,864.41,889.26,790.94,815.79,5892865
2021-07-09,ADA,3071.85,3118.6,2979.9,3026.65,8884522
2021-07-09,AVAX,1374.94,1379.69,1235.64,1240.38,17011176
2021-07-09,BCH,128.98,136.8,118.46,126.29,12313490
2021-07-09,BTC,631.44,640.95,618.81,628.33,2574097
2021-07-09,DOGE,2911.5,3091.69,2849.25,3029.45,12061248
2021-07-09,ETH,2694.35,2707.32,2674.23,2687.2,8999740
2021-07-09,LINK,1307.46,1332.64,1305.87,1331.04,17389590
2021-07-09,LTC,1767.34,1815.18,1631.09,1678.94,1212398
2021-07-09,SOL,2127.32,2258.17,2087.2,2218.06,10465574
2021-07-09,XRP,815.79,828.62,795.45,808.28,16020709
2021-07-10,ADA,3026.65,3039.12,3020.39,3032.87,15928499
2021-07-10,AVAX,1240.38,1315.34,1142.73,1217.69,3985468
2021-07-10,BCH,126.29,129.24,119.62,122.57,12066635
2021-07-10,BTC,628.33,656.97,627.75,656.39,1651289
2021-07-10,DOGE,3029.45,3134.21,2901.58,3006.34,7446948
2021-07-10,ETH,2687.2,2694.95,2687.15,2694.91,6628024
2021-07-10,LINK,1331.04,1340.37,1315.2,1324.52,10617531
2021-07-10,LTC,1678.94,1817.13,1640.38,1778.57,6943661
2021-07-10,SOL,2218.06,2236.19,2182.18,2200.31,1497155
2021-07-10,XRP,808.28,830.26,752.33,774.31,18914338
2021-07-11,ADA,3032.87,3278.03,2996.97,3242.14,17584827
2021-07-11,AVAX,1217.69,1249.7,1205.47,1237.47,8236734
2021-07-11,BCH,122.57,128.26,109.19,114.88,8185729
2021-07-11,BTC,656.39,714.62,635.37,693.6,17028080
2021-07-11,DOGE,3006.34,3097.04,2980.13,3070.83,8640075
2021-07-11,ETH,2694.91,2715.76,2648.04,2668.89,14428238
2021-07-11,LINK,1324.52,1339.64,1215.67,1230.79,6935172
2021-07-11,LTC,1778.57,1844.64,1641.41,1707.48,1042981
2021-07-11,SOL,2200.31,2320.16,2012.01,2131.86,1509914
2021-07-11,XRP,774.31,780.66,718.77,725.11,14441148
2021-07-12,ADA,3242.14,3244.99,3222.37,3225.22,8506802
2021-07-12,AVAX,1237.47,1267.32,1204.05,1233.89,16880179
2021-07-12,BCH,114.88,121.09,114.27,120.48,1884402
2021-07-12,BTC,693.6,716.93,657.56,680.88,16384981
2021-07-12,DOGE,3070.83,3128.89,2781.0,2839.07,18015444
2021-07-12,ETH,2668.89,2705.72,2581.75,2618.57,2558757
2021-07-12,LINK,1230.79,1236.96,1174.07,1180.24,12156873
2021-07-12,LTC,1707.48,1872.43,1693.16,1858.11,4245956
2021-07-12,SOL,2131.86,2166.82,1992.71,2027.67,19215780
2021-07-12,XRP,725.11,790.04,696.94,761.87,2633218
2021-07-13,ADA,3225.22,3376.53,3165.96,3317.27,17297940
2021-07-13,AVAX,1233.89,1335.62,1200.85,1302.58,9033763
2021-07-13,BCH,120.48,122.45,116.04,118.01,5359267
2021-07-13,BTC,680.88,687.4,675.7,682.21,18803606
2021-07-13,DOGE,2839.07,2978.02,2777.32,2916.27,1836983
2021-07-13,ETH,2618.57,2624.93,2555.36,2561.72,2790503
2021-07-13,LINK,1180.24,1210.28,1124.37,1154.41,17218749
2021-07-13,LTC,1858.11,2085.4,1803.22,2030.51,8541054
2021-07-13,SOL,2027.67,2114.0,1967.89,2054.22,15963250
2021-07-13,XRP,761.87,766.71,700.22,705.05,8697854
2021-07-14,ADA,3317.27,3327.65,3309.13,3319.52,4373353
2021-07-14,AVAX,1302.58,1469.83,1247.33,1414.59,16102305
2021-07-14,BCH,118.01,120.56,115.24,117.78,13287516
2021-07-14,BTC,682.21,738.67,677.46,733.91,7972443
2021-07-14,DOGE,2916.27,3000.43,2860.94,2945.1,19692285
2021-07-14,ETH,2561.72,2630.51,2501.82,2570.61,18348411
2021-07-14,LINK,1154.41,1166.88,1145.62,1158.09,8602246
2021-07-14,LTC,2030.51,2348.47,1935.28,2253.24,7591904
2021-07-14,SOL,2054.22,2189.83,2002.22,2137.83,1124256
2021-07-14,XRP,705.05,706.65,702.16,703.77,3578124
2021-07-15,ADA,3319.52,3346.83,3095.03,3122.35,3988481
2021-07-15,AVAX,1414.59,1607.88,1379.7,1572.99,6764607
2021-07-15,BCH,117.78,119.34,117.7,119.27,9697448
2021-07-15,BTC,733.91,785.6,714.23,765.92,14583118
2021-07-15,DOGE,2945.1,3027.74,2902.97,2985.61,15405270
2021-07-15,ETH,2570.61,2601.38,2487.73,2518.5,11017330
2021-07-15,LINK,1158.09,1223.64,1142.54,1208.09,10089975
2021-07-15,LTC,2253.24,2315.16,2113.06,2174.98,12699782
2021-07-15,SOL,2137.83,2232.93,1991.37,2086.46,18007619
2021-07-15,XRP,703.77,708.66,688.89,693.78,19576491
2021-07-16,ADA,3122.35,3209.69,3101.01,3188.35,3019665
2021-07-16,AVAX,1572.99,1595.48,1515.74,1538.23,18434343
2021-07-16,BCH,119.27,119.44,105.67,105.85,12134337
2021-07-16,BTC,765.92,777.73,764.9,776.7,5549514
2021-07-16,DOGE,2985.61,3029.4,2972.14,3015.94,2790482
2021-07-16,ETH,2518.5,2560.98,2481.23,2523.71,19373806
2021-07-16,LINK,1208.09,1286.73,1189.61,1268.26,6891907
2021-07-16,LTC,2174.98,2221.35,2043.37,2089.74,18157400
2021-07-16,SOL,2086.46,2128.86,2033.62,2076.02,3568515
2021-07-16,XRP,693.78,711.07,680.97,698.26,6707028
2021-07-17,ADA,3188.35,3192.65,3164.44,3168.74,1355174
2021-07-17,AVAX,1538.23,1538.3,1345.97,1346.04,14270917
2021-07-17,BCH,105.85,108.86,103.14,106.15,2947815
2021-07-17,BTC,776.7,793.31,700.37,716.98,11681476
2021-07-17,DOGE,3015.94,3135.56,2953.83,3073.46,11136491
2021-07-17,ETH,2523.71,2578.1,2505.14,2559.54,8840110
2021-07-17,LINK,1268.26,1270.59,1255.31,1257.63,9819505
2021-07-17,LTC,2089.74,2185.16,2087.87,2183.28,13750665
2021-07-17,SOL,2076.02,2182.75,2068.01,2174.74,12370264
2021-07-17,XRP,698.26,757.44,688.31,747.49,19068053
2021-07-18,ADA,3168.74,3228.35,3063.01,3122.62,13937579
2021-07-18,AVAX,1346.04,1432.94,1302.89,1389.78,11344327
2021-07-18,BCH,106.15,107.58,104.89,106.31,9532340
2021-07-18,BTC,716.98,774.55,700.97,758.55,3348386
2021-07-18,DOGE,3073.46,3290.85,3055.58,3272.97,1543454
2021-07-18,ETH,2559.54,2605.94,2521.11,2567.51,12085633
2021-07-18,LINK,1257.63,1277.1,1178.81,1198.28,13868227
2021-07-18,LTC,2183.28,2558.7,2092.58,2468.0,16983601
2021-07-18,SOL,2174.74,2176.69,2114.94,2116.88,14411644
2021-07-18,XRP,747.49,768.92,733.71,755.14,13572431
2021-07-19,ADA,3122.62,3134.11,3095.54,3107.02,17030034
2021-07-19,AVAX,1389.78,1395.06,1323.79,1329.07,8627989
2021-07-19,BCH,106.31,110.58,96.42,100.69,13737256
2021-07-19,BTC,758.55,779.92,756.18,777.55,18239054
2021-07-19,DOGE,3272.97,3297.5,3164.85,3189.38,11761064
2021-07-19,ETH,2567.51,2573.12,2522.47,2528.09,6637442
2021-07-19,LINK,1198.28,1258.0,1158.52,1218.25,11555650
2021-07-19,LTC,2468.0,2690.5,2306.53,2529.03,7733326
2021-07-19,SOL,2116.88,2253.5,2086.88,2223.5,16425034
2021-07-19,XRP,755.14,757.49,750.29,752.64,3321464
2021-07-20,ADA,3107.02,3403.77,3049.22,3345.97,10010711
2021-07-20,AVAX,1329.07,1408.23,1262.52,1341.68,9602397
2021-07-20,BCH,100.69,100.77,98.34,98.42,12322635
2021-07-20,BTC,777.55,824.62,758.39,805.46,19352784
2021-07-20,DOGE,3189.38,3364.47,3109.79,3284.88,12072695
2021-07-20,ETH,2528.09,2534.8,2516.2,2522.9,10090452
2021-07-20,LINK,1218.25,1282.33,1217.02,1281.09,7926290
2021-07-20,LTC,2529.03,2600.53,2340.76,2412.26,8253401
2021-07-20,SOL,2223.5,2397.74,2188.19,2362.42,3745231
2021-07-20,XRP,752.64,844.12,707.57,799.05,2885472
2021-07-21,ADA,3345.97,3404.98,3174.58,3233.59,12643181
2021-07-21,AVAX,1341.68,1543.71,1263.62,1465.65,3843359
2021-07-21,BCH,98.42,98.8,98.24,98.62,1135797
2021-07-21,BTC,805.46,809.03,768.49,772.07,9309390
2021-07-21,DOGE,3284.88,3360.98,3112.54,3188.64,7413116
2021-07-21,ETH,2522.9,2593.82,2515.82,2586.74,17916257
2021-07-21,LINK,1281.09,1414.77,1226.49,1360.17,3057731
2021-07-21,LTC,2412.26,2450.17,2202.3,2240.21,12156049
2021-07-21,SOL,2362.42,2438.08,2304.19,2379.85,9216571
2021-07-21,XRP,799.05,838.15,770.15,809.25,8998580
2021-07-22,ADA,3233.59,3462.51,3174.77,3403.68,17500290
2021-07-22,AVAX,1465.65,1544.4,1344.41,1423.15,9755458
2021-07-22,BCH,98.62,100.28,98.35,100.01,15729589
2021-07-22,BTC,772.07,776.7,765.26,769.89,2978401
2021-07-22,DOGE,3188.64,3290.23,3117.68,3219.27,9080797
2021-07-22,ETH,2586.74,2684.03,2582.41,2679.7,11696686
2021-07-22,LINK,1360.17,1393.03,1353.82,1386.69,16867122
2021-07-22,LTC,2240.21,2388.69,2150.79,2299.26,13897404
2021-07-22,SOL,2379.85,2442.23,2267.57,2329.94,13659788
2021-07-22,XRP,809.25,812.86,731.74,735.34,11769491
2021-07-23,ADA,3403.68,3409.42,3007.19,3012.92,11805866
2021-07-23,AVAX,1423.15,1426.18,1237.15,1240.18,13398500
2021-07-23,BCH,100.01,105.79,97.75,103.54,11107737
2021-07-23,BTC,769.89,779.08,736.1,745.3,18951799
2021-07-23,DOGE,3219.27,3264.04,3090.33,3135.09,1357080
2021-07-23,ETH,2679.7,2789.26,2671.47,2781.03,5332309
2021-07-23,LINK,1386.69,1466.02,1371.97,1451.3,17372276
2021-07-23,LTC,2299.26,2462.33,2233.13,2396.2,8487847
2021-07-23,SOL,2329.94,2476.97,2295.09,2442.12,12044701
2021-07-23,XRP,735.34,745.71,710.01,720.37,18122521
2021-07-24,ADA,3012.92,3013.08,2968.89,2969.05,15423187
2021-07-24,AVAX,1240.18,1310.17,1222.59,1292.58,5217291
2021-07-24,BCH,103.54,107.41,97.26,101.13,14299053
2021-07-24,BTC,745.3,756.06,686.63,697.4,12914923
2021-07-24,DOGE,3135.09,3139.03,3042.79,3046.73,3884784
2021-07-24,ETH,2781.03,2886.95,2612.82,2718.74,3515483
2021-07-24,LINK,1451.3,1476.06,1414.26,1439.03,19310627
2021-07-24,LTC,2396.2,2494.81,2377.43,2476.05,2822726
2021-07-24,SOL,2442.12,2568.27,2312.71,2438.86,15772096
2021-07-24,XRP,720.37,725.03,714.37,719.03,6086218
2021-07-25,ADA,2969.05,3034.58,2842.54,2908.07,10679241
2021-07-25,AVAX,1292.58,1298.53,1259.28,1265.23,2120404
2021-07-25,BCH,101.13,105.36,97.43,101.67,1063695
2021-07-25,BTC,697.4,714.11,684.45,701.16,2420222
2021-07-25,DOGE,3046.73,3106.75,2883.1,2943.12,14119801
2021-07-25,ETH,2718.74,2730.13,2680.22,2691.62,5187646
2021-07-25,LINK,1439.03,1466.75,1399.22,1426.94,7501931
2021-07-25,LTC,2476.05,2539.12,2440.9,2503.97,10725826
2021-07-25,SOL,2438.86,2621.86,2300.88,2483.89,6628503
2021-07-25,XRP,719.03,760.48,710.5,751.95,13345354
2021-07-26,ADA,2908.07,3007.37,2833.91,2933.21,11477663
2021-07-26,AVAX,1265.23,1291.44,1224.32,1250.53,5636876
2021-07-26,BCH,101.67,103.29,92.6,94.22,4346022
2021-07-26,BTC,701.16,711.67,689.08,699.59,2843467
2021-07-26,DOGE,2943.12,2985.71,2683.03,2725.62,3943267
2021-07-26,ETH,2691.62,2761.25,2641.15,2710.78,17578703
2021-07-26,LINK,1426.94,1438.61,1408.77,1420.43,1303561
2021-07-26,LTC,2503.97,2575.9,2217.11,2289.04,9365730
2021-07-26,SOL,2483.89,2633.68,2455.49,2605.28,8891144
2021-07-26,XRP,751.95,752.0,724.19,724.23,14049009
2021-07-27,ADA,2933.21,3203.69,2790.31,3060.79,3676025
2021-07-27,AVAX,1250.53,1301.14,1219.9,1270.51,7807629
2021-07-27,BCH,94.22,95.86,87.36,89.0,14103101
2021-07-27,BTC,699.59,719.41,686.27,706.08,3501278
2021-07-27,DOGE,2725.62,2765.61,2669.56,2709.55,10005250
2021-07-27,ETH,2710.78,2735.67,2704.44,2729.33,2629683
2021-07-27,LINK,1420.43,1428.51,1372.47,1380.55,5604459
2021-07-27,LTC,2289.04,2331.42,2284.05,2326.43,9422536
2021-07-27,SOL,2605.28,2717.0,2492.89,2604.61,5064118
2021-07-27,XRP,724.23,727.92,721.67,725.37,16053179
2021-07-28,ADA,3060.79,3153.17,2936.83,3029.21,12699732
2021-07-28,AVAX,1270.51,1280.62,1230.3,1240.41,6723703
2021-07-28,BCH,89.0,95.46,86.15,92.61,17904844
2021-07-28,BTC,706.08,708.45,689.25,691.61,14189936
2021-07-28,DOGE,2709.55,2749.13,2627.41,2666.99,10942606
2021-07-28,ETH,2729.33,2748.39,2603.73,2622.79,4305782
2021-07-28,LINK,1380.55,1460.13,1379.69,1459.28,2889411
2021-07-28,LTC,2326.43,2505.24,2190.55,2369.36,12496315
2021-07-28,SOL,2604.61,2673.8,2432.94,2502.13,5721525
2021-07-28,XRP,725.37,740.64,665.99,681.27,15651288
2021-07-29,ADA,3029.21,3102.14,2867.31,2940.25,10721353
2021-07-29,AVAX,1240.41,1332.81,1230.66,1323.06,17852205
2021-07-29,BCH,92.61,96.04,90.69,94.13,2317620
2021-07-29,BTC,691.61,732.83,673.36,714.58,10446299
2021-07-29,DOGE,2666.99,2721.62,2520.01,2574.64,7320602
2021-07-29,ETH,2622.79,2628.06,2529.01,2534.29,1351479
2021-07-29,LINK,1459.28,1535.74,1430.62,1507.09,9618323
2021-07-29,LTC,2369.36,2471.87,2288.83,2391.34,1106325
2021-07-29,SOL,2502.13,2615.0,2499.58,2612.45,16989873
2021-07-29,XRP,681.27,694.58,671.71,685.02,4230914
2021-07-30,ADA,2940.25,2970.03,2750.69,2780.47,13860674
2021-07-30,AVAX,1323.06,1620.13,1250.49,1547.57,2846149
2021-07-30,BCH,94.13,97.13,93.03,96.03,6615978
2021-07-30,BTC,714.58,785.22,680.15,750.79,17828784
2021-07-30,DOGE,2574.64,2698.07,2555.23,2678.66,17539614
2021-07-30,ETH,2534.29,2567.06,2526.43,2559.2,5238091
2021-07-30,LINK,1507.09,1528.84,1487.4,1509.15,10425389
2021-07-30,LTC,2391.34,2534.27,2289.99,2432.92,15244835
2021-07-30,SOL,2612.45,2698.79,2362.69,2449.03,7124073
2021-07-30,XRP,685.02,700.35,666.54,681.87,8488112
2021-07-31,ADA,2780.47,2888.0,2738.8,2846.32,11919421
2021-07-31,AVAX,1547.57,1669.41,1526.62,1648.46,9056316
2021-07-31,BCH,96.03,96.81,95.54,96.32,19546852
2021-07-31,BTC,750.79,754.08,715.11,718.39,4883529
2021-07-31,DOGE,2678.66,2679.81,2553.34,2554.5,11741426
2021-07-31,ETH,2559.2,2647.82,2391.34,2479.96,17769016
2021-07-31,LINK,1509.15,1546.83,1499.27,1536.95,16999297
2021-07-31,LTC,2432.92,2488.43,2257.05,2312.56,8804276
2021-07-31,SOL,2449.03,2475.39,2369.57,2395.94,8364087
2021-07-31,XRP,681.87,686.14,630.53,634.81,7265103
2021-08-01,ADA,2846.32,2850.35,2553.96,2557.99,3653473
2021-08-01,AVAX,1648.46,1671.67,1583.23,1606.44,5729433
2021-08-01,BCH,96.32,96.66,95.3,95.64,5181952
2021-08-01,BTC,718.39,731.12,693.83,706.55,10162406
2021-08-01,DOGE,2554.5,2587.66,2416.2,2449.36,18824180
2021-08-01,ETH,2479.96,2486.45,2387.19,2393.69,18342718
2021-08-01,LINK,1536.95,1576.97,1439.62,1479.64,2081001
2021-08-01,LTC,2312.56,2500.04,2213.64,2401.11,17507761
2021-08-01,SOL,2395.94,2471.03,2182.15,2257.25,13315765
2021-08-01,XRP,634.81,639.71,563.18,568.08,19020097
2021-08-02,ADA,2557.99,2641.25,2538.59,2621.86,13343431
2021-08-02,AVAX,1606.44,1672.3,1528.88,1594.74,19188766
2021-08-02,BCH,95.64,96.01,93.62,94.0,12596305
2021-08-02,BTC,706.55,723.2,700.31,716.96,12840180
2021-08-02,DOGE,2449.36,2528.22,2338.54,2417.4,5447557
2021-08-02,ETH,2393.69,2454.6,2375.75,2436.67,6758356
2021-08-02,LINK,1479.64,1499.42,1407.46,1427.24,1510819
2021-08-02,LTC,2401.11,2492.65,2332.06,2423.59,2766428
2021-08-02,SOL,2257.25,2318.11,2207.2,2268.07,17962415
2021-08-02,XRP,568.08,570.99,538.86,541.76,12156743
2021-08-03,ADA,2621.86,2764.59,2585.55,2728.28,15314395
2021-08-03,AVAX,1594.74,1638.87,1557.26,1601.39,10130658
2021-08-03,BCH,94.0,94.61,91.67,92.28,13609714
2021-08-03,BTC,716.96,760.49,698.82,742.35,1211311
2021-08-03,DOGE,2417.4,2430.76,2249.43,2262.78,11350325
2021-08-03,ETH,2436.67,2442.97,2420.12,2426.42,11549641
2021-08-03,LINK,1427.24,1552.3,1408.86,1533.92,19476120
2021-08-03,LTC,2423.59,2727.51,2396.22,2700.13,10911328
2021-08-03,SOL,2268.07,2400.79,2187.09,2319.81,2087121
2021-08-03,XRP,541.76,546.05,534.69,538.97,10334912
2021-08-04,ADA,2728.28,2741.25,2629.16,2642.13,2788976
2021-08-04,AVAX,1601.39,1605.91,1462.54,1467.07,5338457
2021-08-04,BCH,92.28,101.7,91.92,101.34,16655600
2021-08-04,BTC,742.35,762.69,699.88,720.23,5787267
2021-08-04,DOGE,2262.78,2322.48,2206.24,2265.94,14807816
2021-08-04,ETH,2426.42,2457.46,2336.85,2367.89,2188776
2021-08-04,LINK,1533.92,1588.39,1524.62,1579.09,9658551
2021-08-04,LTC,2700.13,3083.65,2576.38,2959.9,5810517
2021-08-04,SOL,2319.81,2331.36,2105.55,2117.1,3416213
2021-08-04,XRP,538.97,598.74,519.97,579.75,13780192
2021-08-05,ADA,2642.13,2666.24,2488.78,2512.9,5395274
2021-08-05,AVAX,1467.07,1660.99,1395.36,1589.28,9008715
2021-08-05,BCH,101.34,102.85,89.24,90.74,4448123
2021-08-05,BTC,720.23,757.09,713.42,750.28,8337335
2021-08-05,DOGE,2265.94,2421.82,2234.41,2390.3,13526286
2021-08-05,ETH,2367.89,2410.87,2338.89,2381.88,17236671
2021-08-05,LINK,1579.09,1619.49,1558.54,1598.94,3107689
2021-08-05,LTC,2959.9,2967.45,2622.22,2629.77,14848326
2021-08-05,SOL,2117.1,2138.37,2020.58,2041.85,5193368
2021-08-05,XRP,579.75,621.24,576.84,618.34,15082620
2021-08-06,ADA,2512.9,2598.28,2403.02,2488.4,19336223
2021-08-06,AVAX,1589.28,1628.02,1491.54,1530.28,4471006
2021-08-06,BCH,90.74,93.0,83.43,85.69,10004368
2021-08-06,BTC,750.28,783.61,735.16,768.48,8158224
2021-08-06,DOGE,2390.3,2390.37,2304.07,2304.14,8654268
2021-08-06,ETH,2381.88,2388.89,2294.91,2301.92,12268311
2021-08-06,LINK,1598.94,1663.23,1569.32,1633.61,11289585
2021-08-06,LTC,2629.77,2645.12,2501.07,2516.43,5549428
2021-08-06,SOL,2041.85,2093.28,1904.79,1956.22,14243356
2021-08-06,XRP,618.34,620.52,609.42,611.6,3575195
2021-08-07,ADA,2488.4,2520.42,2487.82,2519.84,13186182
2021-08-07,AVAX,1530.28,1543.78,1439.5,1453.0,18928539
2021-08-07,BCH,85.69,87.85,82.62,84.78,15132794
2021-08-07,BTC,768.48,778.34,749.45,759.31,5030664
2021-08-07,DOGE,2304.14,2397.61,2261.97,2355.43,13565312
2021-08-07,ETH,2301.92,2337.64,2193.05,2228.78,8798218
2021-08-07,LINK,1633.61,1726.73,1587.63,1680.75,10988022
2021-08-07,LTC,2516.43,2570.98,2479.87,2534.42,3356798
2021-08-07,SOL,1956.22,2019.81,1670.35,1733.94,15825194
2021-08-07,XRP,611.6,670.38,579.49,638.26,3307367
