timestamp,ticker,open,high,low,close,volume,source,session,price_basis,volume_basis,retrieved_at,requested_bar_hours
2021-09-13 13:30:00,QQQ,378.99,379.43,374.27,374.8,20411093.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-13 16:00:00,QQQ,374.81,376.67,374.22,376.36,14046814.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-14 13:30:00,QQQ,377.84,378.61,375.26,377.45,14573240.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-14 16:00:00,QQQ,377.45,377.75,374.28,375.18,17873626.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-15 13:30:00,QQQ,375.73,376.4,373.37,374.63,13681045.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-15 16:00:00,QQQ,374.63,378.41,374.46,378.0,12094440.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-16 13:30:00,QQQ,376.71,377.45,374.69,375.79,10908504.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-16 16:00:00,QQQ,375.79,378.9,375.68,378.34,12512021.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-17 13:30:00,QQQ,377.82,377.87,373.1,373.61,18273524.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-17 16:00:00,QQQ,373.6,374.88,372.76,373.84,19192175.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-20 13:30:00,QQQ,367.49,369.25,364.51,364.57,22047991.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-20 16:00:00,QQQ,364.55,365.93,360.93,365.82,32554306.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-21 13:30:00,QQQ,367.58,368.81,364.99,367.78,17257821.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-21 16:00:00,QQQ,367.81,368.49,365.64,366.09,14461486.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-22 13:30:00,QQQ,367.09,370.51,365.95,369.88,12173749.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-22 16:00:00,QQQ,369.89,371.07,367.58,369.55,23856632.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-23 13:30:00,QQQ,370.76,373.83,370.09,373.23,16435941.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-23 16:00:00,QQQ,373.24,374.04,372.35,372.91,14988524.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-24 13:30:00,QQQ,370.65,372.03,370.27,371.84,12485087.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-24 16:00:00,QQQ,371.84,373.76,371.6,373.33,11290236.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-27 13:30:00,QQQ,370.2,371.07,367.73,369.34,16998675.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-27 16:00:00,QQQ,369.32,371.26,368.6,370.36,12863844.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-28 13:30:00,QQQ,365.67,366.36,359.86,360.91,35446255.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-28 16:00:00,QQQ,360.91,362.61,359.35,359.85,36171920.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-29 13:30:00,QQQ,361.18,363.37,359.75,360.71,22825312.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-29 16:00:00,QQQ,360.7,362.03,358.63,359.35,22794348.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-30 13:30:00,QQQ,361.02,362.68,358.76,359.57,20180225.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-09-30 16:00:00,QQQ,359.57,361.48,357.1,357.73,28886175.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-01 13:30:00,QQQ,358.6,359.18,354.38,358.09,21218028.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-01 16:00:00,QQQ,358.11,361.25,357.03,360.25,20061685.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-04 13:30:00,QQQ,358.52,358.86,350.68,352.2,28720240.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-04 16:00:00,QQQ,352.18,353.46,350.32,352.7,30399394.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-05 13:30:00,QQQ,353.71,358.67,353.48,358.37,19838920.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-05 16:00:00,QQQ,358.39,359.69,357.23,357.38,16569221.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-06 13:30:00,QQQ,354.07,358.12,353.15,357.41,23006841.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-06 16:00:00,QQQ,357.41,359.95,355.18,359.67,21043024.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-07 13:30:00,QQQ,362.8,365.66,362.25,365.63,15191521.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-07 16:00:00,QQQ,365.64,365.69,362.49,362.93,15582716.999999998,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-08 13:30:00,QQQ,364.1,364.32,361.05,361.41,15293732.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-08 16:00:00,QQQ,361.44,362.54,360.61,361.1,14603715.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-11 13:30:00,QQQ,359.58,363.2,358.94,362.35,10115323.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-11 16:00:00,QQQ,362.35,362.42,358.3,358.39,17409208.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-12 13:30:00,QQQ,359.88,360.33,356.77,358.5,16314984.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-12 16:00:00,QQQ,358.53,359.18,356.48,357.15,15023228.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-13 13:30:00,QQQ,359.49,360.29,357.43,359.01,14443317.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-13 16:00:00,QQQ,359.02,360.69,358.32,360.0,14646277.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-14 13:30:00,QQQ,363.69,366.12,363.01,366.12,14684671.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-14 16:00:00,QQQ,366.11,366.85,365.97,366.6,16975421.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-15 13:30:00,QQQ,367.88,368.63,366.82,367.21,11254971.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-15 16:00:00,QQQ,367.21,369.06,367.21,368.99,10577445.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-18 13:30:00,QQQ,367.6,371.02,366.99,370.76,10750393.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-18 16:00:00,QQQ,370.77,372.87,370.66,372.65,12476637.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-19 13:30:00,QQQ,373.74,375.11,373.05,375.01,10090986.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-19 16:00:00,QQQ,375.03,375.52,374.52,375.44,10324820.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-20 13:30:00,QQQ,375.94,376.57,374.96,375.92,10902586.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-20 16:00:00,QQQ,375.91,375.94,373.46,374.98,11205576.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-21 13:30:00,QQQ,374.14,376.56,373.85,375.81,8072915.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-21 16:00:00,QQQ,375.82,377.47,375.35,377.27,9210011.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-22 13:30:00,QQQ,375.98,376.97,372.38,373.4,13940990.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-22 16:00:00,QQQ,373.38,375.04,372.95,374.03,12547470.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-25 13:30:00,QQQ,375.57,376.42,373.56,376.31,9774874.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-25 16:00:00,QQQ,376.33,378.87,376.28,377.92,13812610.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-26 13:30:00,QQQ,380.22,382.71,379.79,380.06,13993673.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-26 16:00:00,QQQ,380.02,380.31,377.9,378.92,17205692.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-27 13:30:00,QQQ,379.58,381.83,379.31,381.62,13267726.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-27 16:00:00,QQQ,381.63,383.15,379.89,379.95,16927088.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-28 13:30:00,QQQ,381.95,384.03,381.15,383.27,13173700.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-28 16:00:00,QQQ,383.29,384.48,382.41,384.2,11029531.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-29 13:30:00,QQQ,381.06,383.87,380.7,383.64,11989382.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-10-29 16:00:00,QQQ,383.66,386.28,383.55,386.08,14588170.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-01 13:30:00,QQQ,386.56,386.83,384.42,386.65,11436039.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-01 16:00:00,QQQ,386.65,387.56,384.91,387.43,7997018.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-02 13:30:00,QQQ,386.8,389.54,386.75,388.55,9008979.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-02 16:00:00,QQQ,388.51,389.49,387.75,389.11,8714780.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-03 13:30:00,QQQ,389.53,389.95,388.48,389.61,7875999.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-03 16:00:00,QQQ,389.6,393.61,389.02,393.24,16930395.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-04 13:30:00,QQQ,394.46,398.14,393.92,397.27,14030776.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-04 16:00:00,QQQ,397.29,399.2,396.99,398.24,14084655.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-05 13:30:00,QQQ,400.04,400.99,399.18,400.49,12239966.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-05 16:00:00,QQQ,400.49,400.74,397.16,398.57,17589564.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-08 14:30:00,QQQ,398.57,399.62,397.4,398.23,8567861.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-08 16:00:00,QQQ,398.23,399.37,397.65,399.0,7738012.000000001,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-08 20:00:00,QQQ,399.01,399.02,397.5,398.06,3668559.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-09 14:30:00,QQQ,399.16,399.57,394.67,396.13,17880224.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-09 16:00:00,QQQ,396.13,396.76,393.92,395.33,16196527.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-09 20:00:00,QQQ,395.33,395.53,394.53,395.28,4473711.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-10 14:30:00,QQQ,392.47,395.36,391.03,394.02,12924941.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-10 16:00:00,QQQ,394.03,394.77,387.53,388.19,20890209.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-10 20:00:00,QQQ,388.2,390.23,388.0,389.49,7558588.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-11 14:30:00,QQQ,392.53,392.75,390.97,391.87,9298717.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-11 16:00:00,QQQ,391.87,392.37,390.6,391.02,8647047.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-11 20:00:00,QQQ,391.0,391.19,390.24,390.62,4204772.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-12 14:30:00,QQQ,391.77,392.79,390.13,392.69,7404051.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-12 16:00:00,QQQ,392.71,394.9,392.59,394.28,10974187.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-12 20:00:00,QQQ,394.27,395.25,394.15,394.72,5564455.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-15 14:30:00,QQQ,395.91,396.24,393.64,394.23,9200189.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-15 16:00:00,QQQ,394.24,394.78,392.09,394.32,10691219.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-15 20:00:00,QQQ,394.29,394.82,393.91,394.63,4084068.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-16 14:30:00,QQQ,393.87,396.38,393.66,395.69,6920612.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-16 16:00:00,QQQ,395.66,397.93,395.65,397.55,7727104.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-16 20:00:00,QQQ,397.56,397.92,396.97,397.5,4590614.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-17 14:30:00,QQQ,397.75,398.66,396.64,398.2,6750631.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-17 16:00:00,QQQ,398.22,399.72,397.08,398.41,9584023.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-17 20:00:00,QQQ,398.38,398.42,397.43,397.66,4201728.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-18 14:30:00,QQQ,399.72,400.31,397.45,398.81,11388019.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-18 16:00:00,QQQ,398.78,401.94,398.18,400.91,12604018.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-18 20:00:00,QQQ,400.91,402.27,400.74,401.74,5777031.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-19 14:30:00,QQQ,403.43,405.04,402.58,403.78,8974914.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-19 16:00:00,QQQ,403.78,405.3,403.02,404.22,9816078.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-19 20:00:00,QQQ,404.22,404.34,403.62,403.97,3875251.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-22 14:30:00,QQQ,405.57,408.71,405.57,407.05,10792589.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-22 16:00:00,QQQ,407.04,407.2,401.12,403.93,24505062.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-22 20:00:00,QQQ,403.96,404.63,399.19,399.34,8640411.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-23 14:30:00,QQQ,398.11,400.23,393.96,394.09,18608517.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-23 16:00:00,QQQ,394.09,396.6,392.92,396.04,26184786.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-23 20:00:00,QQQ,396.05,397.8,395.43,397.48,8058089.999999999,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-24 14:30:00,QQQ,394.91,396.63,392.54,396.08,14687119.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-24 16:00:00,QQQ,396.07,398.28,395.13,397.98,14806033.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-24 20:00:00,QQQ,397.97,399.05,397.68,398.9,5087440.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-26 14:30:00,QQQ,396.11,397.54,392.51,393.03,16899693.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-26 16:00:00,QQQ,393.02,393.41,389.77,390.99,18334323.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-29 14:30:00,QQQ,395.86,397.72,395.14,396.8,14224870.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-29 16:00:00,QQQ,396.8,400.29,396.44,399.89,14672042.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-29 20:00:00,QQQ,399.87,400.73,399.35,399.62,7360391.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-30 14:30:00,QQQ,398.78,401.19,393.52,393.58,18957426.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-30 16:00:00,QQQ,393.59,395.55,391.75,393.77,32099786.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-11-30 20:00:00,QQQ,393.74,394.22,392.73,393.66,10542975.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-01 14:30:00,QQQ,398.29,399.25,396.63,399.1,12505510.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-01 16:00:00,QQQ,399.1,400.48,392.79,393.29,27940955.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-01 20:00:00,QQQ,393.29,393.6,386.64,387.06,18214527.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-02 14:30:00,QQQ,385.8,390.76,384.34,387.5,25464882.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-02 16:00:00,QQQ,387.49,391.62,386.58,390.02,28271083.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-02 20:00:00,QQQ,390.06,391.74,388.86,389.93,10304188.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-03 14:30:00,QQQ,391.29,392.34,381.74,382.55,25309993.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-03 16:00:00,QQQ,382.55,383.32,379.15,379.66,39285896.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-03 20:00:00,QQQ,379.65,383.86,378.9,383.21,16128117.000000002,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-06 14:30:00,QQQ,383.63,384.92,379.3,383.58,23872865.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-06 16:00:00,QQQ,383.57,387.6,381.78,386.15,19816233.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-06 20:00:00,QQQ,386.14,387.27,385.82,386.31,7538862.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-07 14:30:00,QQQ,392.98,397.48,392.98,396.71,15239381.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-07 16:00:00,QQQ,396.71,398.46,396.51,397.32,14589908.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-07 20:00:00,QQQ,397.32,398.01,395.98,397.95,9984436.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-08 14:30:00,QQQ,398.17,398.77,396.22,396.96,12081495.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
2021-12-08 16:00:00,QQQ,396.96,399.35,396.33,399.09,11864979.0,IBKR_TRADES,RTH,split_adjusted,traded_shares,2026-09-09T00:39:13.631182+00:00,4
